layer,regime,fold,axis,cosine,test_score_correlation,probe_norm,axis_norm
18,joint,actor_23_statement_02,lm_norm_weighted,0.051794076589486045,0.9833852856843106,48.646314672946865,5.832040309906006
18,joint,actor_24_statement_01,lm_raw,0.03744907883330101,0.7347653671383491,41.73700375610489,0.7928027510643005
18,joint,actor_24_statement_01,lm_norm_weighted,0.03223867982330082,0.7165069225427991,41.73700375610489,5.832040309906006
18,joint,actor_24_statement_02,lm_raw,0.04251110786216097,0.21925066632126264,48.00930514838044,0.7928027510643005
18,joint,actor_24_statement_02,lm_norm_weighted,0.04761069847023659,0.24356260603741461,48.00930514838044,5.832040309906006
19,speaker,actor_01_statement_None,lm_raw,0.041028874584865385,0.6302908624832002,105.471064725411,0.7928027510643005
19,speaker,actor_01_statement_None,lm_norm_weighted,0.03444590986160123,0.6087287628518534,105.471064725411,5.832040309906006
19,speaker,actor_02_statement_None,lm_raw,0.0440844869038676,-0.30469265882874264,112.759524266986,0.7928027510643005
19,speaker,actor_02_statement_None,lm_norm_weighted,0.038423120987678326,-0.39558172307475187,112.759524266986,5.832040309906006
19,speaker,actor_03_statement_None,lm_raw,0.03759361868443524,0.005642200933346098,113.84774198264645,0.7928027510643005
19,speaker,actor_03_statement_None,lm_norm_weighted,0.032634301463468796,-0.13749341334668744,113.84774198264645,5.832040309906006
19,speaker,actor_04_statement_None,lm_raw,0.029527887489546087,0.6283824767766173,111.90845962866348,0.7928027510643005
19,speaker,actor_04_statement_None,lm_norm_weighted,0.024318112013600096,0.514523803982226,111.90845962866348,5.832040309906006
19,speaker,actor_05_statement_None,lm_raw,0.047835581630022765,0.7207806155311448,111.77498960017432,0.7928027510643005
19,speaker,actor_05_statement_None,lm_norm_weighted,0.04252315364061905,0.6626527670671202,111.77498960017432,5.832040309906006
19,speaker,actor_06_statement_None,lm_raw,0.04137238340588796,0.14363134668416674,112.88189437760376,0.7928027510643005
