endpoint,statement,condition,metric,mean,ci_low,ci_high
final_answer,TAI,no_mlp,mean_within_fold_auc,0.9204545454545454,0.8636363636363636,0.9772727272727273
final_answer,TAI,no_mlp,pooled_roc_auc,0.887525826446281,0.8385847107438017,0.931434013429752
final_answer,TAI,no_mlp,accuracy,0.8068181818181818,0.75,0.8636363636363636
final_answer,TIE,clean,mean_within_fold_auc,0.8295454545454546,0.75,0.9090909090909091
final_answer,TIE,clean,pooled_roc_auc,0.840779958677686,0.7795712809917356,0.8957902892561983
final_answer,TIE,clean,accuracy,0.7613636363636364,0.6931818181818182,0.8238636363636364
final_answer,TIE,no_attn,mean_within_fold_auc,0.8863636363636364,0.8181818181818182,0.9431818181818182
final_answer,TIE,no_attn,pooled_roc_auc,0.8890754132231405,0.8428460743801653,0.9318181818181818
final_answer,TIE,no_attn,accuracy,0.7897727272727273,0.7329545454545454,0.8465909090909091
final_answer,TIE,no_mlp,mean_within_fold_auc,0.8636363636363636,0.7840909090909091,0.9318181818181818
final_answer,TIE,no_mlp,pooled_roc_auc,0.8533057851239669,0.8035866477272727,0.8992768595041323
final_answer,TIE,no_mlp,accuracy,0.7727272727272727,0.7215909090909091,0.8238636363636364
final_answer,TSI,clean,mean_within_fold_auc,0.9431818181818182,0.8977272727272727,0.9886363636363636
final_answer,TSI,clean,pooled_roc_auc,0.9133522727272727,0.8759006973140495,0.9486086002066115
final_answer,TSI,clean,accuracy,0.8295454545454546,0.7727272727272727,0.8806818181818182
final_answer,TSI,no_attn,mean_within_fold_auc,0.9659090909090909,0.9204545454545454,1.0
final_answer,TSI,no_attn,pooled_roc_auc,0.9266528925619835,0.8884297520661157,0.9613926911157024
final_answer,TSI,no_attn,accuracy,0.8579545454545454,0.8068181818181818,0.9034090909090909
final_answer,TSI,no_mlp,mean_within_fold_auc,0.8977272727272727,0.8295454545454546,0.9545454545454546
final_answer,TSI,no_mlp,pooled_roc_auc,0.8917871900826446,0.8447830578512396,0.934271694214876
final_answer,TSI,no_mlp,accuracy,0.7897727272727273,0.7329545454545454,0.8465909090909091
final_answer,WSI,clean,mean_within_fold_auc,0.9204545454545454,0.8636363636363636,0.9772727272727273
final_answer,WSI,clean,pooled_roc_auc,0.8826188016528925,0.8354823088842975,0.9245867768595041
final_answer,WSI,clean,accuracy,0.7840909090909091,0.7215909090909091,0.8409090909090909
final_answer,WSI,no_attn,mean_within_fold_auc,0.9431818181818182,0.8863636363636364,0.9886363636363636
final_answer,WSI,no_attn,pooled_roc_auc,0.9363378099173554,0.9035349948347108,0.9642303719008265
final_answer,WSI,no_attn,accuracy,0.8579545454545454,0.8068181818181818,0.9090909090909091
final_answer,WSI,no_mlp,mean_within_fold_auc,0.9204545454545454,0.8636363636363636,0.9659090909090909
final_answer,WSI,no_mlp,pooled_roc_auc,0.9098657024793388,0.8654442148760331,0.9480888429752066
final_answer,WSI,no_mlp,accuracy,0.8295454545454546,0.7784090909090909,0.8806818181818182
final_answer,combined,clean,mean_within_fold_auc,0.9132231404958676,0.8956611570247933,0.9297520661157024
