layer,regime,fold,condition,n_train,n_test,n_cal_source,n_cal_target,accuracy,roc_auc,offset_norm,offset_probe_projection,score_shift_mean,raw_intercept
21,joint,actor_01_statement_02,independent_rank1,92,4,92,92,0.25,0.25,22.898243137209104,-29.771763223272757,29.86144498916713,-32.153633482974776
21,joint,actor_02_statement_01,raw,92,4,92,92,0.5,0.0,22.91503040118363,21.9136246347471,0.0,-0.5097739746320068
21,joint,actor_02_statement_01,source_center_noop,92,4,92,92,0.5,0.0,22.91503040118363,21.9136246347471,0.0,-0.5097739746320068
21,joint,actor_02_statement_01,independent_center,92,4,92,92,0.0,0.0,22.91503040118363,21.9136246347471,-21.9136246347471,-0.5097739746320068
21,joint,actor_02_statement_01,independent_rank1,92,4,92,92,0.0,0.0,22.91503040118363,21.9136246347471,-22.517238897686877,-0.5097739746320068
21,joint,actor_02_statement_02,raw,92,4,92,92,0.5,0.5,22.91503040118363,-37.966858050382044,0.0,-37.98784577921966
21,joint,actor_02_statement_02,source_center_noop,92,4,92,92,0.5,0.5,22.91503040118363,-37.966858050382044,0.0,-37.98784577921966
21,joint,actor_02_statement_02,independent_center,92,4,92,92,0.5,0.5,22.91503040118363,-37.966858050382044,37.966858050382044,-37.98784577921966
21,joint,actor_02_statement_02,independent_rank1,92,4,92,92,0.75,0.5,22.91503040118363,-37.966858050382044,36.56171918403953,-37.98784577921966
21,joint,actor_03_statement_01,raw,92,4,92,92,0.5,0.5,22.914151449646386,27.31489746853159,0.0,-0.7850419522931164
21,joint,actor_03_statement_01,source_center_noop,92,4,92,92,0.5,0.5,22.914151449646386,27.31489746853159,0.0,-0.7850419522931164
21,joint,actor_03_statement_01,independent_center,92,4,92,92,0.25,0.5,22.914151449646386,27.31489746853159,-27.31489746853159,-0.7850419522931164
21,joint,actor_03_statement_01,independent_rank1,92,4,92,92,0.25,0.5,22.914151449646386,27.31489746853159,-27.377287703620826,-0.7850419522931164
21,joint,actor_03_statement_02,raw,92,4,92,92,0.5,0.75,22.914151449646386,-46.19555786223838,0.0,-48.12550006807489
21,joint,actor_03_statement_02,source_center_noop,92,4,92,92,0.5,0.75,22.914151449646386,-46.19555786223838,0.0,-48.12550006807489
21,joint,actor_03_statement_02,independent_center,92,4,92,92,0.5,0.75,22.914151449646386,-46.19555786223838,46.19555786223838,-48.12550006807489
21,joint,actor_03_statement_02,independent_rank1,92,4,92,92,0.5,0.25,22.914151449646386,-46.19555786223838,42.51037980681612,-48.12550006807489
21,joint,actor_04_statement_01,raw,92,4,92,92,0.5,1.0,22.862938138702496,27.8474608644009,0.0,0.019700866663006328
21,joint,actor_04_statement_01,source_center_noop,92,4,92,92,0.5,1.0,22.862938138702496,27.8474608644009,0.0,0.019700866663006328
21,joint,actor_04_statement_01,independent_center,92,4,92,92,0.75,1.0,22.862938138702496,27.8474608644009,-27.8474608644009,0.019700866663006328
21,joint,actor_04_statement_01,independent_rank1,92,4,92,92,0.75,1.0,22.862938138702496,27.8474608644009,-28.951046367979934,0.019700866663006328
21,joint,actor_04_statement_02,raw,92,4,92,92,0.5,1.0,22.862938138702496,-34.04115615505005,0.0,-38.68308298669643
21,joint,actor_04_statement_02,source_center_noop,92,4,92,92,0.5,1.0,22.862938138702496,-34.04115615505005,0.0,-38.68308298669643
21,joint,actor_04_statement_02,independent_center,92,4,92,92,1.0,1.0,22.862938138702496,-34.04115615505005,34.04115615505005,-38.68308298669643
21,joint,actor_04_statement_02,independent_rank1,92,4,92,92,0.75,1.0,22.862938138702496,-34.04115615505005,35.97281308193697,-38.68308298669643
21,joint,actor_05_statement_01,raw,92,4,92,92,0.5,0.75,22.984395470113565,35.91080322975149,0.0,4.986024748361328
21,joint,actor_05_statement_01,source_center_noop,92,4,92,92,0.5,0.75,22.984395470113565,35.91080322975149,0.0,4.986024748361328
21,joint,actor_05_statement_01,independent_center,92,4,92,92,0.75,0.75,22.984395470113565,35.91080322975149,-35.91080322975149,4.986024748361328
21,joint,actor_05_statement_01,independent_rank1,92,4,92,92,0.75,0.75,22.984395470113565,35.91080322975149,-33.460661100623724,4.986024748361328
21,joint,actor_05_statement_02,raw,92,4,92,92,0.5,0.5,22.984395470113565,-23.09985181812275,0.0,-34.158777639271214
21,joint,actor_05_statement_02,source_center_noop,92,4,92,92,0.5,0.5,22.984395470113565,-23.09985181812275,0.0,-34.158777639271214
21,joint,actor_05_statement_02,independent_center,92,4,92,92,0.75,0.5,22.984395470113565,-23.09985181812275,23.09985181812275,-34.158777639271214
21,joint,actor_05_statement_02,independent_rank1,92,4,92,92,0.5,0.5,22.984395470113565,-23.09985181812275,22.20840612676302,-34.158777639271214
21,joint,actor_06_statement_01,raw,92,4,92,92,0.5,0.5,22.89042483727604,34.61536815387609,0.0,1.0338404349654928
21,joint,actor_06_statement_01,source_center_noop,92,4,92,92,0.5,0.5,22.89042483727604,34.61536815387609,0.0,1.0338404349654928
21,joint,actor_06_statement_01,independent_center,92,4,92,92,0.25,0.5,22.89042483727604,34.61536815387609,-34.61536815387609,1.0338404349654928
21,joint,actor_06_statement_01,independent_rank1,92,4,92,92,0.25,0.5,22.89042483727604,34.61536815387609,-35.8809785446857,1.0338404349654928
21,joint,actor_06_statement_02,raw,92,4,92,92,0.5,0.0,22.89042483727604,-35.41616513626245,0.0,-37.87478921393473
21,joint,actor_06_statement_02,source_center_noop,92,4,92,92,0.5,0.0,22.89042483727604,-35.41616513626245,0.0,-37.87478921393473
21,joint,actor_06_statement_02,independent_center,92,4,92,92,0.25,0.0,22.89042483727604,-35.41616513626245,35.41616513626245,-37.87478921393473
21,joint,actor_06_statement_02,independent_rank1,92,4,92,92,0.5,1.0,22.89042483727604,-35.41616513626245,33.50729640027335,-37.87478921393473
21,joint,actor_07_statement_01,raw,92,4,92,92,0.5,1.0,22.9649197149878,33.37000054518522,0.0,-0.9222185944366593
21,joint,actor_07_statement_01,source_center_noop,92,4,92,92,0.5,1.0,22.9649197149878,33.37000054518522,0.0,-0.9222185944366593
21,joint,actor_07_statement_01,independent_center,92,4,92,92,0.75,1.0,22.9649197149878,33.37000054518522,-33.37000054518522,-0.9222185944366593
21,joint,actor_07_statement_01,independent_rank1,92,4,92,92,1.0,1.0,22.9649197149878,33.37000054518522,-30.932647365905844,-0.9222185944366593
21,joint,actor_07_statement_02,raw,92,4,92,92,0.5,1.0,22.9649197149878,-25.70983525191042,0.0,-39.45057143075734
21,joint,actor_07_statement_02,source_center_noop,92,4,92,92,0.5,1.0,22.9649197149878,-25.70983525191042,0.0,-39.45057143075734
21,joint,actor_07_statement_02,independent_center,92,4,92,92,1.0,1.0,22.9649197149878,-25.70983525191042,25.70983525191042,-39.45057143075734
21,joint,actor_07_statement_02,independent_rank1,92,4,92,92,0.5,0.5,22.9649197149878,-25.70983525191042,23.679518863938586,-39.45057143075734
21,joint,actor_08_statement_01,raw,92,4,92,92,0.5,0.75,22.881033153758967,17.19110084189697,0.0,-0.8551882302027134
21,joint,actor_08_statement_01,source_center_noop,92,4,92,92,0.5,0.75,22.881033153758967,17.19110084189697,0.0,-0.8551882302027134
21,joint,actor_08_statement_01,independent_center,92,4,92,92,0.75,0.75,22.881033153758967,17.19110084189697,-17.19110084189697,-0.8551882302027134
21,joint,actor_08_statement_01,independent_rank1,92,4,92,92,0.75,1.0,22.881033153758967,17.19110084189697,-17.164675370002033,-0.8551882302027134
21,joint,actor_08_statement_02,raw,92,4,92,92,0.5,1.0,22.881033153758967,-40.898559674236424,0.0,-33.064487078511846
21,joint,actor_08_statement_02,source_center_noop,92,4,92,92,0.5,1.0,22.881033153758967,-40.898559674236424,0.0,-33.064487078511846
21,joint,actor_08_statement_02,independent_center,92,4,92,92,0.5,1.0,22.881033153758967,-40.898559674236424,40.898559674236424,-33.064487078511846
21,joint,actor_08_statement_02,independent_rank1,92,4,92,92,1.0,1.0,22.881033153758967,-40.898559674236424,45.64274460992123,-33.064487078511846
21,joint,actor_09_statement_01,raw,92,4,92,92,0.5,0.75,22.851321338440915,29.475182257045624,0.0,0.7548181659833844
21,joint,actor_09_statement_01,source_center_noop,92,4,92,92,0.5,0.75,22.851321338440915,29.475182257045624,0.0,0.7548181659833844
21,joint,actor_09_statement_01,independent_center,92,4,92,92,0.5,0.75,22.851321338440915,29.475182257045624,-29.475182257045624,0.7548181659833844
21,joint,actor_09_statement_01,independent_rank1,92,4,92,92,0.75,0.75,22.851321338440915,29.475182257045624,-31.444523814048512,0.7548181659833844
21,joint,actor_09_statement_02,raw,92,4,92,92,0.5,0.75,22.851321338440915,-41.889520358181244,0.0,-44.320007000114934
21,joint,actor_09_statement_02,source_center_noop,92,4,92,92,0.5,0.75,22.851321338440915,-41.889520358181244,0.0,-44.320007000114934
21,joint,actor_09_statement_02,independent_center,92,4,92,92,0.75,0.75,22.851321338440915,-41.889520358181244,41.889520358181244,-44.320007000114934
21,joint,actor_09_statement_02,independent_rank1,92,4,92,92,0.5,0.0,22.851321338440915,-41.889520358181244,37.84433313203609,-44.320007000114934
21,joint,actor_10_statement_01,raw,92,4,92,92,0.5,0.5,22.844415830158066,42.60842028628217,0.0,2.9636849838351815
21,joint,actor_10_statement_01,source_center_noop,92,4,92,92,0.5,0.5,22.844415830158066,42.60842028628217,0.0,2.9636849838351815
21,joint,actor_10_statement_01,independent_center,92,4,92,92,0.5,0.5,22.844415830158066,42.60842028628217,-42.60842028628217,2.9636849838351815
21,joint,actor_10_statement_01,independent_rank1,92,4,92,92,0.5,0.5,22.844415830158066,42.60842028628217,-43.97498699276661,2.9636849838351815
21,joint,actor_10_statement_02,raw,92,4,92,92,0.5,1.0,22.844415830158066,-35.93793443981267,0.0,-38.34232769868905
21,joint,actor_10_statement_02,source_center_noop,92,4,92,92,0.5,1.0,22.844415830158066,-35.93793443981267,0.0,-38.34232769868905
21,joint,actor_10_statement_02,independent_center,92,4,92,92,0.5,1.0,22.844415830158066,-35.93793443981267,35.93793443981267,-38.34232769868905
21,joint,actor_10_statement_02,independent_rank1,92,4,92,92,0.75,1.0,22.844415830158066,-35.93793443981267,39.70979744466122,-38.34232769868905
21,joint,actor_11_statement_01,raw,92,4,92,92,0.5,0.0,22.92117683848252,46.433275553150075,0.0,-0.5269307354470951
21,joint,actor_11_statement_01,source_center_noop,92,4,92,92,0.5,0.0,22.92117683848252,46.433275553150075,0.0,-0.5269307354470951
21,joint,actor_11_statement_01,independent_center,92,4,92,92,0.25,0.0,22.92117683848252,46.433275553150075,-46.433275553150075,-0.5269307354470951
21,joint,actor_11_statement_01,independent_rank1,92,4,92,92,0.25,0.0,22.92117683848252,46.433275553150075,-46.68590032085239,-0.5269307354470951
21,joint,actor_11_statement_02,raw,92,4,92,92,0.5,0.75,22.92117683848252,-30.967519811295638,0.0,-36.67622998505007
21,joint,actor_11_statement_02,source_center_noop,92,4,92,92,0.5,0.75,22.92117683848252,-30.967519811295638,0.0,-36.67622998505007
21,joint,actor_11_statement_02,independent_center,92,4,92,92,0.75,0.75,22.92117683848252,-30.967519811295638,30.967519811295638,-36.67622998505007
21,joint,actor_11_statement_02,independent_rank1,92,4,92,92,0.25,0.0,22.92117683848252,-30.967519811295638,30.61717859085458,-36.67622998505007
21,joint,actor_12_statement_01,raw,92,4,92,92,0.5,0.25,22.856118921728317,51.58519227220078,0.0,-1.0083774836562578
21,joint,actor_12_statement_01,source_center_noop,92,4,92,92,0.5,0.25,22.856118921728317,51.58519227220078,0.0,-1.0083774836562578
21,joint,actor_12_statement_01,independent_center,92,4,92,92,0.25,0.25,22.856118921728317,51.58519227220078,-51.58519227220078,-1.0083774836562578
21,joint,actor_12_statement_01,independent_rank1,92,4,92,92,0.25,0.5,22.856118921728317,51.58519227220078,-53.172305129950715,-1.0083774836562578
21,joint,actor_12_statement_02,raw,92,4,92,92,0.5,1.0,22.856118921728317,-35.15439826049375,0.0,-38.328233541169425
21,joint,actor_12_statement_02,source_center_noop,92,4,92,92,0.5,1.0,22.856118921728317,-35.15439826049375,0.0,-38.328233541169425
21,joint,actor_12_statement_02,independent_center,92,4,92,92,1.0,1.0,22.856118921728317,-35.15439826049375,35.15439826049375,-38.328233541169425
21,joint,actor_12_statement_02,independent_rank1,92,4,92,92,0.5,0.5,22.856118921728317,-35.15439826049375,38.65361056331889,-38.328233541169425
21,joint,actor_13_statement_01,raw,92,4,92,92,0.5,0.5,22.967276665201695,57.473023509777796,0.0,2.339286091622098
21,joint,actor_13_statement_01,source_center_noop,92,4,92,92,0.5,0.5,22.967276665201695,57.473023509777796,0.0,2.339286091622098
21,joint,actor_13_statement_01,independent_center,92,4,92,92,0.5,0.5,22.967276665201695,57.473023509777796,-57.473023509777796,2.339286091622098
21,joint,actor_13_statement_01,independent_rank1,92,4,92,92,0.5,0.5,22.967276665201695,57.473023509777796,-55.54956631526197,2.339286091622098
21,joint,actor_13_statement_02,raw,92,4,92,92,0.5,0.25,22.967276665201695,-34.548499376974064,0.0,-39.066354360993145
21,joint,actor_13_statement_02,source_center_noop,92,4,92,92,0.5,0.25,22.967276665201695,-34.548499376974064,0.0,-39.066354360993145
21,joint,actor_13_statement_02,independent_center,92,4,92,92,0.25,0.25,22.967276665201695,-34.548499376974064,34.548499376974064,-39.066354360993145
21,joint,actor_13_statement_02,independent_rank1,92,4,92,92,0.25,0.0,22.967276665201695,-34.548499376974064,32.582770637470794,-39.066354360993145
21,joint,actor_14_statement_01,raw,92,4,92,92,0.5,0.25,22.90818832259431,28.780201450131337,0.0,0.4816984799983946
21,joint,actor_14_statement_01,source_center_noop,92,4,92,92,0.5,0.25,22.90818832259431,28.780201450131337,0.0,0.4816984799983946
21,joint,actor_14_statement_01,independent_center,92,4,92,92,0.5,0.25,22.90818832259431,28.780201450131337,-28.780201450131337,0.4816984799983946
21,joint,actor_14_statement_01,independent_rank1,92,4,92,92,0.5,0.25,22.90818832259431,28.780201450131337,-28.366528613555744,0.4816984799983946
21,joint,actor_14_statement_02,raw,92,4,92,92,0.5,0.25,22.90818832259431,-17.75980630088374,0.0,-33.70280181034086
21,joint,actor_14_statement_02,source_center_noop,92,4,92,92,0.5,0.25,22.90818832259431,-17.75980630088374,0.0,-33.70280181034086
21,joint,actor_14_statement_02,independent_center,92,4,92,92,0.5,0.25,22.90818832259431,-17.75980630088374,17.75980630088374,-33.70280181034086
21,joint,actor_14_statement_02,independent_rank1,92,4,92,92,0.5,0.25,22.90818832259431,-17.75980630088374,19.378940103119433,-33.70280181034086
21,joint,actor_15_statement_01,raw,92,4,92,92,0.5,1.0,23.076937698496383,26.423348049210478,0.0,0.5537664801954376
21,joint,actor_15_statement_01,source_center_noop,92,4,92,92,0.5,1.0,23.076937698496383,26.423348049210478,0.0,0.5537664801954376
21,joint,actor_15_statement_01,independent_center,92,4,92,92,0.5,1.0,23.076937698496383,26.423348049210478,-26.423348049210478,0.5537664801954376
21,joint,actor_15_statement_01,independent_rank1,92,4,92,92,0.5,1.0,23.076937698496383,26.423348049210478,-23.178463816070398,0.5537664801954376
21,joint,actor_15_statement_02,raw,92,4,92,92,0.5,0.0,23.076937698496383,-26.403394616810687,0.0,-30.749037999758922
21,joint,actor_15_statement_02,source_center_noop,92,4,92,92,0.5,0.0,23.076937698496383,-26.403394616810687,0.0,-30.749037999758922
21,joint,actor_15_statement_02,independent_center,92,4,92,92,0.0,0.0,23.076937698496383,-26.403394616810687,26.403394616810687,-30.749037999758922
21,joint,actor_15_statement_02,independent_rank1,92,4,92,92,0.75,0.5,23.076937698496383,-26.403394616810687,22.63765436814131,-30.749037999758922
21,joint,actor_16_statement_01,raw,92,4,92,92,0.5,0.5,22.90166180306517,48.45772642251212,0.0,1.276594685596352
21,joint,actor_16_statement_01,source_center_noop,92,4,92,92,0.5,0.5,22.90166180306517,48.45772642251212,0.0,1.276594685596352
21,joint,actor_16_statement_01,independent_center,92,4,92,92,0.25,0.5,22.90166180306517,48.45772642251212,-48.45772642251212,1.276594685596352
21,joint,actor_16_statement_01,independent_rank1,92,4,92,92,0.25,0.25,22.90166180306517,48.45772642251212,-49.63685286721204,1.276594685596352
21,joint,actor_16_statement_02,raw,92,4,92,92,0.5,0.5,22.90166180306517,-29.33806517867573,0.0,-32.74836804825896
21,joint,actor_16_statement_02,source_center_noop,92,4,92,92,0.5,0.5,22.90166180306517,-29.33806517867573,0.0,-32.74836804825896
21,joint,actor_16_statement_02,independent_center,92,4,92,92,0.5,0.5,22.90166180306517,-29.33806517867573,29.33806517867573,-32.74836804825896
21,joint,actor_16_statement_02,independent_rank1,92,4,92,92,0.5,0.5,22.90166180306517,-29.33806517867573,28.18318461073831,-32.74836804825896
21,joint,actor_17_statement_01,raw,92,4,92,92,0.5,0.5,22.908361333760354,52.01423498282789,0.0,0.22742669474628022
21,joint,actor_17_statement_01,source_center_noop,92,4,92,92,0.5,0.5,22.908361333760354,52.01423498282789,0.0,0.22742669474628022
21,joint,actor_17_statement_01,independent_center,92,4,92,92,0.75,0.5,22.908361333760354,52.01423498282789,-52.01423498282789,0.22742669474628022
21,joint,actor_17_statement_01,independent_rank1,92,4,92,92,0.75,0.75,22.908361333760354,52.01423498282789,-51.215255009701245,0.22742669474628022
21,joint,actor_17_statement_02,raw,92,4,92,92,0.5,0.75,22.908361333760354,-32.15111089519823,0.0,-32.657164075081006
21,joint,actor_17_statement_02,source_center_noop,92,4,92,92,0.5,0.75,22.908361333760354,-32.15111089519823,0.0,-32.657164075081006
21,joint,actor_17_statement_02,independent_center,92,4,92,92,0.75,0.75,22.908361333760354,-32.15111089519823,32.15111089519823,-32.657164075081006
21,joint,actor_17_statement_02,independent_rank1,92,4,92,92,0.75,0.5,22.908361333760354,-32.15111089519823,32.20804600559303,-32.657164075081006
21,joint,actor_18_statement_01,raw,92,4,92,92,0.5,0.25,23.07742225584968,49.45549877967031,0.0,0.39099051657013795
21,joint,actor_18_statement_01,source_center_noop,92,4,92,92,0.5,0.25,23.07742225584968,49.45549877967031,0.0,0.39099051657013795
21,joint,actor_18_statement_01,independent_center,92,4,92,92,0.25,0.25,23.07742225584968,49.45549877967031,-49.45549877967031,0.39099051657013795
21,joint,actor_18_statement_01,independent_rank1,92,4,92,92,0.25,0.5,23.07742225584968,49.45549877967031,-42.58773493724833,0.39099051657013795
21,joint,actor_18_statement_02,raw,92,4,92,92,0.5,1.0,23.07742225584968,-51.30301242331868,0.0,-57.18586599405595
21,joint,actor_18_statement_02,source_center_noop,92,4,92,92,0.5,1.0,23.07742225584968,-51.30301242331868,0.0,-57.18586599405595
21,joint,actor_18_statement_02,independent_center,92,4,92,92,0.5,1.0,23.07742225584968,-51.30301242331868,51.30301242331868,-57.18586599405595
21,joint,actor_18_statement_02,independent_rank1,92,4,92,92,0.5,0.5,23.07742225584968,-51.30301242331868,45.01895125825543,-57.18586599405595
21,joint,actor_19_statement_01,raw,92,4,92,92,0.5,0.25,22.898567194297275,10.244861363262476,0.0,2.0181018815311056
21,joint,actor_19_statement_01,source_center_noop,92,4,92,92,0.5,0.25,22.898567194297275,10.244861363262476,0.0,2.0181018815311056
21,joint,actor_19_statement_01,independent_center,92,4,92,92,0.5,0.25,22.898567194297275,10.244861363262476,-10.244861363262476,2.0181018815311056
21,joint,actor_19_statement_01,independent_rank1,92,4,92,92,0.5,0.25,22.898567194297275,10.244861363262476,-10.960395706720455,2.0181018815311056
21,joint,actor_19_statement_02,raw,92,4,92,92,0.5,0.75,22.898567194297275,-33.2295678259721,0.0,-40.335886503256965
21,joint,actor_19_statement_02,source_center_noop,92,4,92,92,0.5,0.75,22.898567194297275,-33.2295678259721,0.0,-40.335886503256965
21,joint,actor_19_statement_02,independent_center,92,4,92,92,0.5,0.75,22.898567194297275,-33.2295678259721,33.2295678259721,-40.335886503256965
21,joint,actor_19_statement_02,independent_rank1,92,4,92,92,0.5,0.5,22.898567194297275,-33.2295678259721,33.03151785451838,-40.335886503256965
21,joint,actor_20_statement_01,raw,92,4,92,92,0.5,0.5,22.962775350920975,29.311041233726286,0.0,1.3265418708763996
21,joint,actor_20_statement_01,source_center_noop,92,4,92,92,0.5,0.5,22.962775350920975,29.311041233726286,0.0,1.3265418708763996
21,joint,actor_20_statement_01,independent_center,92,4,92,92,0.5,0.5,22.962775350920975,29.311041233726286,-29.311041233726286,1.3265418708763996
21,joint,actor_20_statement_01,independent_rank1,92,4,92,92,0.75,0.5,22.962775350920975,29.311041233726286,-27.2324941903691,1.3265418708763996
21,joint,actor_20_statement_02,raw,92,4,92,92,0.5,0.25,22.962775350920975,-35.431788786724326,0.0,-34.92060586360462
21,joint,actor_20_statement_02,source_center_noop,92,4,92,92,0.5,0.25,22.962775350920975,-35.431788786724326,0.0,-34.92060586360462
21,joint,actor_20_statement_02,independent_center,92,4,92,92,0.25,0.25,22.962775350920975,-35.431788786724326,35.431788786724326,-34.92060586360462
21,joint,actor_20_statement_02,independent_rank1,92,4,92,92,0.25,0.5,22.962775350920975,-35.431788786724326,33.517443414448934,-34.92060586360462
21,joint,actor_21_statement_01,raw,92,4,92,92,0.5,0.25,22.83593985798637,45.91796454011013,0.0,-3.2433843536563813
21,joint,actor_21_statement_01,source_center_noop,92,4,92,92,0.5,0.25,22.83593985798637,45.91796454011013,0.0,-3.2433843536563813
21,joint,actor_21_statement_01,independent_center,92,4,92,92,0.25,0.25,22.83593985798637,45.91796454011013,-45.91796454011013,-3.2433843536563813
21,joint,actor_21_statement_01,independent_rank1,92,4,92,92,0.5,0.5,22.83593985798637,45.91796454011013,-49.18598545393178,-3.2433843536563813
21,joint,actor_21_statement_02,raw,92,4,92,92,0.5,0.25,22.83593985798637,-35.889825737227085,0.0,-39.80029250221087
21,joint,actor_21_statement_02,source_center_noop,92,4,92,92,0.5,0.25,22.83593985798637,-35.889825737227085,0.0,-39.80029250221087
21,joint,actor_21_statement_02,independent_center,92,4,92,92,0.5,0.25,22.83593985798637,-35.889825737227085,35.889825737227085,-39.80029250221087
21,joint,actor_21_statement_02,independent_rank1,92,4,92,92,0.5,0.75,22.83593985798637,-35.889825737227085,41.30270428814853,-39.80029250221087
21,joint,actor_22_statement_01,raw,92,4,92,92,0.5,0.5,22.845110285475837,17.61851130304055,0.0,2.2888138621506817
21,joint,actor_22_statement_01,source_center_noop,92,4,92,92,0.5,0.5,22.845110285475837,17.61851130304055,0.0,2.2888138621506817
21,joint,actor_22_statement_01,independent_center,92,4,92,92,0.75,0.5,22.845110285475837,17.61851130304055,-17.61851130304055,2.2888138621506817
21,joint,actor_22_statement_01,independent_rank1,92,4,92,92,0.75,0.5,22.845110285475837,17.61851130304055,-18.51782829563516,2.2888138621506817
21,joint,actor_22_statement_02,raw,92,4,92,92,0.5,0.75,22.845110285475837,-25.649948365937593,0.0,-34.464966608468615
21,joint,actor_22_statement_02,source_center_noop,92,4,92,92,0.5,0.75,22.845110285475837,-25.649948365937593,0.0,-34.464966608468615
21,joint,actor_22_statement_02,independent_center,92,4,92,92,0.5,0.75,22.845110285475837,-25.649948365937593,25.649948365937593,-34.464966608468615
21,joint,actor_22_statement_02,independent_rank1,92,4,92,92,0.75,0.75,22.845110285475837,-25.649948365937593,27.846917439241242,-34.464966608468615
21,joint,actor_23_statement_01,raw,92,4,92,92,0.5,0.5,22.898993365823106,34.76666256636142,0.0,-0.9958563972770098
21,joint,actor_23_statement_01,source_center_noop,92,4,92,92,0.5,0.5,22.898993365823106,34.76666256636142,0.0,-0.9958563972770098
21,joint,actor_23_statement_01,independent_center,92,4,92,92,0.25,0.5,22.898993365823106,34.76666256636142,-34.76666256636142,-0.9958563972770098
21,joint,actor_23_statement_01,independent_rank1,92,4,92,92,0.25,0.5,22.898993365823106,34.76666256636142,-35.3045514682624,-0.9958563972770098
21,joint,actor_23_statement_02,raw,92,4,92,92,0.5,0.0,22.898993365823106,-30.467723217978023,0.0,-38.83030070331259
21,joint,actor_23_statement_02,source_center_noop,92,4,92,92,0.5,0.0,22.898993365823106,-30.467723217978023,0.0,-38.83030070331259
21,joint,actor_23_statement_02,independent_center,92,4,92,92,0.5,0.0,22.898993365823106,-30.467723217978023,30.467723217978023,-38.83030070331259
21,joint,actor_23_statement_02,independent_rank1,92,4,92,92,0.25,0.0,22.898993365823106,-30.467723217978023,30.713042684178852,-38.83030070331259
21,joint,actor_24_statement_01,raw,92,4,92,92,0.25,0.0,22.848196766934333,9.11602880207256,0.0,-2.8473310586950067
21,joint,actor_24_statement_01,source_center_noop,92,4,92,92,0.25,0.0,22.848196766934333,9.11602880207256,0.0,-2.8473310586950067
21,joint,actor_24_statement_01,independent_center,92,4,92,92,0.0,0.0,22.848196766934333,9.11602880207256,-9.11602880207256,-2.8473310586950067
21,joint,actor_24_statement_01,independent_rank1,92,4,92,92,0.0,0.0,22.848196766934333,9.11602880207256,-9.270440862854311,-2.8473310586950067
21,joint,actor_24_statement_02,raw,92,4,92,92,0.5,0.5,22.848196766934333,-33.5414888448986,0.0,-38.78320151294457
21,joint,actor_24_statement_02,source_center_noop,92,4,92,92,0.5,0.5,22.848196766934333,-33.5414888448986,0.0,-38.78320151294457
21,joint,actor_24_statement_02,independent_center,92,4,92,92,0.25,0.5,22.848196766934333,-33.5414888448986,33.5414888448986,-38.78320151294457
21,joint,actor_24_statement_02,independent_rank1,92,4,92,92,0.5,0.75,22.848196766934333,-33.5414888448986,36.50875549266553,-38.78320151294457
22,statement,actor_None_statement_01,raw,96,96,96,96,0.5208333333333334,0.4852430555555556,19.930564615116708,-9.13722254079008,0.0,-21.795017626857078
22,statement,actor_None_statement_01,source_center_noop,96,96,96,96,0.5208333333333334,0.4852430555555556,19.930564615116708,-9.13722254079008,0.0,-21.795017626857078
22,statement,actor_None_statement_01,transductive_center,96,96,96,96,0.4895833333333333,0.4852430555555556,19.930564615116708,-9.13722254079008,9.137222540790079,-21.795017626857078
22,statement,actor_None_statement_02,raw,96,96,96,96,0.4895833333333333,0.5846354166666666,19.930564615116708,-8.088596717909182,0.0,-19.44449815294518
22,statement,actor_None_statement_02,source_center_noop,96,96,96,96,0.4895833333333333,0.5846354166666666,19.930564615116708,-8.088596717909182,0.0,-19.44449815294518
22,statement,actor_None_statement_02,transductive_center,96,96,96,96,0.53125,0.5846354166666666,19.930564615116708,-8.088596717909182,8.088596717909182,-19.44449815294518
22,joint,actor_01_statement_01,raw,92,4,92,92,0.5,0.25,19.92995794324876,-12.811689301166751,0.0,-26.22331188215243
22,joint,actor_01_statement_01,source_center_noop,92,4,92,92,0.5,0.25,19.92995794324876,-12.811689301166751,0.0,-26.22331188215243
22,joint,actor_01_statement_01,independent_center,92,4,92,92,0.25,0.25,19.92995794324876,-12.811689301166751,12.811689301166751,-26.22331188215243
22,joint,actor_01_statement_01,independent_rank1,92,4,92,92,0.25,0.0,19.92995794324876,-12.811689301166751,12.997779229938999,-26.22331188215243
22,joint,actor_01_statement_02,raw,92,4,92,92,0.75,1.0,19.92995794324876,1.2666557929031868,0.0,-14.763195992729315
22,joint,actor_01_statement_02,source_center_noop,92,4,92,92,0.75,1.0,19.92995794324876,1.2666557929031868,0.0,-14.763195992729315
22,joint,actor_01_statement_02,independent_center,92,4,92,92,0.75,1.0,19.92995794324876,1.2666557929031868,-1.2666557929031868,-14.763195992729315
22,joint,actor_01_statement_02,independent_rank1,92,4,92,92,0.5,1.0,19.92995794324876,1.2666557929031868,-1.3003415153522124,-14.763195992729315
22,joint,actor_02_statement_01,raw,92,4,92,92,0.25,0.25,19.885243819436276,-7.373451751462096,0.0,-22.27886649926911
22,joint,actor_02_statement_01,source_center_noop,92,4,92,92,0.25,0.25,19.885243819436276,-7.373451751462096,0.0,-22.27886649926911
22,joint,actor_02_statement_01,independent_center,92,4,92,92,0.25,0.25,19.885243819436276,-7.373451751462096,7.373451751462096,-22.27886649926911
