sample_id,pair_id,actor,statement,repetition,intensity,emotion,donor_sample_id,donor_sign,condition,component,restore_layers,clean_margin,patched_margin,restored_margin,patch_effect,remaining_effect,mediated_effect
pair_0005_sad,pair_0005,02,01,02,01,sad,pair_0005_happy,1,v_decision_joint,v,"[18, 19, 20, 21, 22, 23]",-4.6972336769104,-4.476657867431641,-4.473450183868408,0.22057580947875977,0.2237834930419922,-0.003207683563232422
pair_0005_sad,pair_0005,02,01,02,01,sad,pair_0005_happy,1,v_post_audio_marker_joint,v,"[18, 19, 20, 21, 22, 23]",-4.6972336769104,-4.476657867431641,-4.4766082763671875,0.22057580947875977,0.2206254005432129,-4.9591064453125e-05
pair_0005_sad,pair_0005,02,01,02,01,sad,pair_0005_happy,1,v_all_joint,v,"[18, 19, 20, 21, 22, 23]",-4.6972336769104,-4.476657867431641,-4.659155368804932,0.22057580947875977,0.03807830810546875,0.18249750137329102
pair_0006_happy,pair_0006,02,02,01,01,happy,pair_0006_sad,-1,v_audio_joint,v,"[18, 19, 20, 21, 22, 23]",-3.5094082355499268,-3.4232687950134277,-3.4079532623291016,-0.08613944053649902,-0.1014549732208252,0.015315532684326172
pair_0006_happy,pair_0006,02,02,01,01,happy,pair_0006_sad,-1,v_prompt_joint,v,"[18, 19, 20, 21, 22, 23]",-3.5094082355499268,-3.4232687950134277,-3.4232687950134277,-0.08613944053649902,-0.08613944053649902,-0.0
pair_0006_happy,pair_0006,02,02,01,01,happy,pair_0006_sad,-1,v_other_joint,v,"[18, 19, 20, 21, 22, 23]",-3.5094082355499268,-3.4232687950134277,-3.4179534912109375,-0.08613944053649902,-0.09145474433898926,0.005315303802490234
pair_0006_happy,pair_0006,02,02,01,01,happy,pair_0006_sad,-1,v_non_audio_joint,v,"[18, 19, 20, 21, 22, 23]",-3.5094082355499268,-3.4232687950134277,-3.4179534912109375,-0.08613944053649902,-0.09145474433898926,0.005315303802490234
pair_0006_happy,pair_0006,02,02,01,01,happy,pair_0006_sad,-1,v_decision_joint,v,"[18, 19, 20, 21, 22, 23]",-3.5094082355499268,-3.4232687950134277,-3.4178924560546875,-0.08613944053649902,-0.09151577949523926,0.005376338958740234
pair_0006_happy,pair_0006,02,02,01,01,happy,pair_0006_sad,-1,v_post_audio_marker_joint,v,"[18, 19, 20, 21, 22, 23]",-3.5094082355499268,-3.4232687950134277,-3.4233317375183105,-0.08613944053649902,-0.08607649803161621,-6.29425048828125e-05
pair_0006_happy,pair_0006,02,02,01,01,happy,pair_0006_sad,-1,v_all_joint,v,"[18, 19, 20, 21, 22, 23]",-3.5094082355499268,-3.4232687950134277,-3.3949127197265625,-0.08613944053649902,-0.11449551582336426,0.028356075286865234
pair_0006_sad,pair_0006,02,02,01,01,sad,pair_0006_happy,1,v_audio_joint,v,"[18, 19, 20, 21, 22, 23]",-3.7750349044799805,-3.8628392219543457,-3.4219164848327637,-0.08780431747436523,0.3531184196472168,-0.44092273712158203
pair_0006_sad,pair_0006,02,02,01,01,sad,pair_0006_happy,1,v_prompt_joint,v,"[18, 19, 20, 21, 22, 23]",-3.7750349044799805,-3.8628392219543457,-3.8628392219543457,-0.08780431747436523,-0.08780431747436523,0.0
pair_0006_sad,pair_0006,02,02,01,01,sad,pair_0006_happy,1,v_other_joint,v,"[18, 19, 20, 21, 22, 23]",-3.7750349044799805,-3.8628392219543457,-3.8666675090789795,-0.08780431747436523,-0.09163260459899902,0.003828287124633789
pair_0006_sad,pair_0006,02,02,01,01,sad,pair_0006_happy,1,v_non_audio_joint,v,"[18, 19, 20, 21, 22, 23]",-3.7750349044799805,-3.8628392219543457,-3.8666675090789795,-0.08780431747436523,-0.09163260459899902,0.003828287124633789
