sample_id,pair_id,actor,statement,repetition,intensity,emotion,donor_sample_id,donor_sign,condition,component,restore_layers,clean_margin,patched_margin,restored_margin,patch_effect,remaining_effect,mediated_effect
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,qk_joint,qk,"[18, 19, 20, 21, 22, 23]",-4.81397819519043,-4.774052143096924,-4.818063259124756,0.03992605209350586,-0.004085063934326172,0.04401111602783203
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,v_joint,v,"[18, 19, 20, 21, 22, 23]",-4.81397819519043,-4.774052143096924,-4.9160661697387695,0.03992605209350586,-0.10208797454833984,0.1420140266418457
pair_0001_sad,pair_0001,01,01,02,01,sad,pair_0001_happy,1,qkv_joint,qkv,"[18, 19, 20, 21, 22, 23]",-4.81397819519043,-4.774052143096924,-4.81397819519043,0.03992605209350586,0.0,0.03992605209350586
pair_0002_happy,pair_0002,01,02,01,01,happy,pair_0002_sad,-1,attention_18,attention,[18],-3.534588098526001,-3.6721723079681396,-3.60147762298584,0.13758420944213867,0.06688952445983887,0.0706946849822998
pair_0002_happy,pair_0002,01,02,01,01,happy,pair_0002_sad,-1,mlp_18,mlp,[18],-3.534588098526001,-3.6721723079681396,-3.6468491554260254,0.13758420944213867,0.11226105690002441,0.025323152542114258
pair_0002_happy,pair_0002,01,02,01,01,happy,pair_0002_sad,-1,attention_19,attention,[19],-3.534588098526001,-3.6721723079681396,-3.7119088172912598,0.13758420944213867,0.1773207187652588,-0.03973650932312012
pair_0002_happy,pair_0002,01,02,01,01,happy,pair_0002_sad,-1,mlp_19,mlp,[19],-3.534588098526001,-3.6721723079681396,-3.6327953338623047,0.13758420944213867,0.09820723533630371,0.03937697410583496
pair_0002_happy,pair_0002,01,02,01,01,happy,pair_0002_sad,-1,attention_20,attention,[20],-3.534588098526001,-3.6721723079681396,-3.727510452270508,0.13758420944213867,0.19292235374450684,-0.055338144302368164
pair_0002_happy,pair_0002,01,02,01,01,happy,pair_0002_sad,-1,mlp_20,mlp,[20],-3.534588098526001,-3.6721723079681396,-3.6679577827453613,0.13758420944213867,0.13336968421936035,0.00421452522277832
pair_0002_happy,pair_0002,01,02,01,01,happy,pair_0002_sad,-1,attention_21,attention,[21],-3.534588098526001,-3.6721723079681396,-3.710554838180542,0.13758420944213867,0.17596673965454102,-0.038382530212402344
pair_0002_happy,pair_0002,01,02,01,01,happy,pair_0002_sad,-1,mlp_21,mlp,[21],-3.534588098526001,-3.6721723079681396,-3.6799190044403076,0.13758420944213867,0.14533090591430664,-0.007746696472167969
pair_0002_happy,pair_0002,01,02,01,01,happy,pair_0002_sad,-1,attention_22,attention,[22],-3.534588098526001,-3.6721723079681396,-3.5427448749542236,0.13758420944213867,0.008156776428222656,0.12942743301391602
