endpoint,statement,contrast,left,right,metric,mean,ci_low,ci_high
final_answer,TAI,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,-0.011363636363636354,-0.09090909090909094,0.06818181818181823
final_answer,TAI,delta_M_secondary,no_mlp,clean,pooled_roc_auc,-0.05255681818181812,-0.09039256198347101,-0.0162706611570248
final_answer,TAI,delta_M_secondary,no_mlp,clean,accuracy,0.0,-0.051136363636363646,0.051136363636363646
final_answer,TIE,delta_A,no_attn,clean,mean_within_fold_auc,-0.011363636363636354,-0.09090909090909094,0.06818181818181823
final_answer,TIE,delta_A,no_attn,clean,pooled_roc_auc,0.024922520661157077,-0.014078641528925661,0.06573153409090908
final_answer,TIE,delta_A,no_attn,clean,accuracy,0.02840909090909094,-0.02840909090909094,0.08522727272727271
final_answer,TIE,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,0.0,-0.09090909090909094,0.09090909090909094
final_answer,TIE,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,0.044938016528925706,-0.010462939049586817,0.09930591425619832
final_answer,TIE,delta_A_minus_M,no_attn,no_mlp,accuracy,0.011363636363636354,-0.045454545454545414,0.06818181818181823
final_answer,TIE,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,-0.011363636363636354,-0.07954545454545459,0.05681818181818188
final_answer,TIE,delta_M_secondary,no_mlp,clean,pooled_roc_auc,-0.02001549586776863,-0.05952995867768596,0.02182334710743805
final_answer,TIE,delta_M_secondary,no_mlp,clean,accuracy,0.017045454545454586,-0.02840909090909094,0.0625
final_answer,TSI,delta_A,no_attn,clean,mean_within_fold_auc,-0.011363636363636354,-0.05681818181818177,0.022727272727272707
final_answer,TSI,delta_A,no_attn,clean,pooled_roc_auc,-0.002195247933884259,-0.019111570247933862,0.01446280991735538
final_answer,TSI,delta_A,no_attn,clean,accuracy,-0.022727272727272707,-0.06818181818181812,0.022727272727272707
final_answer,TSI,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,-0.011363636363636354,-0.05681818181818188,0.03409090909090906
final_answer,TSI,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,-0.0030991735537190257,-0.029829545454545414,0.02453512396694213
final_answer,TSI,delta_A_minus_M,no_attn,no_mlp,accuracy,-0.005681818181818232,-0.045454545454545525,0.03977272727272729
final_answer,TSI,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,0.0,-0.05681818181818177,0.05681818181818177
final_answer,TSI,delta_M_secondary,no_mlp,clean,pooled_roc_auc,0.0009039256198347667,-0.024925748966942197,0.026988636363636354
final_answer,TSI,delta_M_secondary,no_mlp,clean,accuracy,-0.017045454545454475,-0.0625,0.02840909090909094
final_answer,WSI,delta_A,no_attn,clean,mean_within_fold_auc,-0.09090909090909094,-0.17045454545454541,-0.022727272727272707
final_answer,WSI,delta_A,no_attn,clean,pooled_roc_auc,-0.04519628099173556,-0.08083677685950408,-0.013817148760330578
final_answer,WSI,delta_A,no_attn,clean,accuracy,-0.045454545454545414,-0.09659090909090906,0.005681818181818121
final_answer,WSI,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,-0.045454545454545414,-0.11363636363636365,0.022727272727272707
final_answer,WSI,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,-0.026859504132231482,-0.06934400826446285,0.014075413223140435
final_answer,WSI,delta_A_minus_M,no_attn,no_mlp,accuracy,-0.051136363636363646,-0.10227272727272729,0.0
final_answer,WSI,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,-0.045454545454545525,-0.10227272727272729,0.0
final_answer,WSI,delta_M_secondary,no_mlp,clean,pooled_roc_auc,-0.018336776859504078,-0.04868285123966942,0.011495996900826411
final_answer,WSI,delta_M_secondary,no_mlp,clean,accuracy,0.005681818181818232,-0.03409090909090906,0.045454545454545525
final_answer,combined,delta_A,no_attn,clean,mean_within_fold_auc,-0.013429752066115852,-0.03305785123966942,0.005191115702479131
final_answer,combined,delta_A,no_attn,clean,pooled_roc_auc,-0.009103288709787605,-0.018111702581790866,-0.0006765835240079486
final_answer,combined,delta_A,no_attn,clean,accuracy,-0.004132231404958664,-0.019111570247933862,0.010330578512396715
final_answer,combined,delta_A_minus_M,no_attn,no_mlp,mean_within_fold_auc,-0.0020661157024792765,-0.022727272727272818,0.018595041322314265
final_answer,combined,delta_A_minus_M,no_attn,no_mlp,pooled_roc_auc,0.0022976999521890917,-0.009536655411174063,0.013923949653370698
final_answer,combined,delta_A_minus_M,no_attn,no_mlp,accuracy,0.0,-0.01497933884297531,0.01497933884297531
final_answer,combined,delta_M_secondary,no_mlp,clean,mean_within_fold_auc,-0.011363636363636576,-0.029958677685950286,0.007231404958677579
final_answer,combined,delta_M_secondary,no_mlp,clean,pooled_roc_auc,-0.011400988661976696,-0.02066876088552702,-0.002190979099788268
final_answer,combined,delta_M_secondary,no_mlp,clean,accuracy,-0.004132231404958664,-0.01962809917355368,0.011363636363636354
